event_id,timestamp,camera_id,species_key,common_name,confidence,confidence_calibrated,temporal_prior,softmax_entropy,review_required,burst_group_id,antler_classification
IE-CAM-R01-white_tailed_deer-002276,2025-09-22T06:46:53,CAM-R01,white_tailed_deer,White-tailed Deer,0.927,0.8964,0.9991,0.3332,False,BG-CAM-R01-20250922064653,doe
IE-CAM-R01-turkey-002213,2025-09-22T07:41:19,CAM-R01,turkey,Wild Turkey,0.8914,0.8524,0.9974,0.4191,False,BG-CAM-R01-20250922074119,
IE-CAM-F01-turkey-000236,2025-09-22T08:22:04,CAM-F01,turkey,Wild Turkey,0.9134,0.8793,0.9965,0.3692,False,BG-CAM-F01-20250922082204,
IE-CAM-P03-turkey-001920,2025-09-22T09:08:59,CAM-P03,turkey,Wild Turkey,0.9252,0.8941,0.9671,0.3473,False,BG-CAM-P03-20250922090859,
IE-CAM-F03-white_tailed_deer-000879,2025-09-22T18:20:56,CAM-F03,white_tailed_deer,White-tailed Deer,0.9097,0.8747,0.9997,0.3774,False,BG-CAM-F03-20250922182056,doe
IE-CAM-P01-white_tailed_deer-001469,2025-09-22T19:16:13,CAM-P01,white_tailed_deer,White-tailed Deer,0.9198,0.8873,0.9928,0.3541,False,BG-CAM-P01-20250922191613,doe
IE-CAM-W02-raccoon-003469,2025-09-22T20:46:39,CAM-W02,raccoon,Raccoon,0.9326,0.9035,0.7441,0.3971,False,BG-CAM-W02-20250922204639,
IE-CAM-F01-feral_hog-000095,2025-09-22T22:28:04,CAM-F01,feral_hog,Feral Hog,0.8916,0.8527,0.8376,0.4554,False,BG-CAM-F01-20250922222804,
IE-CAM-W02-raccoon-003470,2025-09-23T00:02:49,CAM-W02,raccoon,Raccoon,0.8666,0.823,1.0,0.4668,False,BG-CAM-W02-20250923000249,
IE-CAM-W02-raccoon-003471,2025-09-23T01:24:53,CAM-W02,raccoon,Raccoon,0.8604,0.8158,0.9448,0.4878,False,BG-CAM-W02-20250923012453,
IE-CAM-F03-feral_hog-000711,2025-09-23T02:45:13,CAM-F03,feral_hog,Feral Hog,0.8357,0.7876,0.9172,0.5301,False,BG-CAM-F03-20250923024513,
IE-CAM-O02-armadillo-001055,2025-09-23T04:57:26,CAM-O02,armadillo,Nine-banded Armadillo,0.8858,0.8457,0.6305,0.5151,False,BG-CAM-O02-20250923045726,
IE-CAM-O02-turkey-001148,2025-09-23T07:19:01,CAM-O02,turkey,Wild Turkey,0.9213,0.8892,0.9879,0.3515,False,BG-CAM-O02-20250923071901,
IE-CAM-R02-feral_hog-002380,2025-09-23T08:23:55,CAM-R02,feral_hog,Feral Hog,0.9147,0.8809,0.3744,0.5509,False,BG-CAM-R02-20250923082355,
IE-CAM-P03-white_tailed_deer-002054,2025-09-23T08:37:45,CAM-P03,white_tailed_deer,White-tailed Deer,0.9574,0.9362,0.948,0.2569,False,BG-CAM-P03-20250923083745,doe
IE-CAM-F01-turkey-000237,2025-09-23T09:26:10,CAM-F01,turkey,Wild Turkey,0.9142,0.8803,0.948,0.3801,False,BG-CAM-F01-20250923092610,
IE-CAM-T01-gray_fox-002609,2025-09-23T09:44:44,CAM-T01,gray_fox,Gray Fox,0.7917,0.739,0.3135,0.6636,True,BG-CAM-T01-20250923094444,
IE-CAM-F02-white_tailed_deer-000606,2025-09-23T11:14:27,CAM-F02,white_tailed_deer,White-tailed Deer,0.9267,0.896,0.7935,0.395,False,BG-CAM-F02-20250923111427,doe
IE-CAM-P02-white_tailed_deer-001703,2025-09-23T12:16:51,CAM-P02,white_tailed_deer,White-tailed Deer,0.8922,0.8534,0.7308,0.4801,False,BG-CAM-P02-20250923121651,buck
IE-CAM-W02-white_tailed_deer-003568,2025-09-23T13:21:10,CAM-W02,white_tailed_deer,White-tailed Deer,0.8965,0.8586,0.7675,0.4634,False,BG-CAM-W02-20250923132110,doe
IE-CAM-O01-coyote-000965,2025-09-23T17:26:32,CAM-O01,coyote,Coyote,0.7781,0.7244,0.9896,0.5898,False,BG-CAM-O01-20250923172632,
IE-CAM-W02-white_tailed_deer-003569,2025-09-23T19:18:30,CAM-W02,white_tailed_deer,White-tailed Deer,0.8652,0.8214,0.9922,0.4707,False,BG-CAM-W02-20250923191830,buck
IE-CAM-P02-axis_deer-001556,2025-09-23T19:29:19,CAM-P02,axis_deer,Axis Deer,0.7308,0.6746,0.9801,0.6323,True,BG-CAM-P02-20250923192919,
IE-CAM-W01-white_tailed_deer-003301,2025-09-23T19:55:02,CAM-W01,white_tailed_deer,White-tailed Deer,0.9366,0.9087,0.9759,0.3131,False,BG-CAM-W01-20250923195502,buck
IE-CAM-R02-feral_hog-002381,2025-09-24T01:27:37,CAM-R02,feral_hog,Feral Hog,0.9315,0.9021,0.9942,0.3222,False,BG-CAM-R02-20250924012737,
IE-CAM-F01-raccoon-000190,2025-09-24T02:11:31,CAM-F01,raccoon,Raccoon,0.8649,0.8211,0.8719,0.4943,False,BG-CAM-F01-20250924021131,
IE-CAM-T01-white_tailed_deer-002705,2025-09-24T03:32:37,CAM-T01,white_tailed_deer,White-tailed Deer,0.9056,0.8697,0.9035,0.4111,False,BG-CAM-T01-20250924033237,doe
IE-CAM-P03-armadillo-001786,2025-09-24T04:10:50,CAM-P03,armadillo,Nine-banded Armadillo,0.8271,0.778,0.7231,0.5719,False,BG-CAM-P03-20250924041050,
IE-CAM-F01-white_tailed_deer-000325,2025-09-24T04:34:27,CAM-F01,white_tailed_deer,White-tailed Deer,0.9423,0.9161,0.9562,0.3026,False,BG-CAM-F01-20250924043427,doe
IE-CAM-O02-coyote-001092,2025-09-24T05:34:50,CAM-O02,coyote,Coyote,0.8939,0.8554,0.992,0.4151,False,BG-CAM-O02-20250924053450,
IE-CAM-R01-turkey-002214,2025-09-24T06:24:00,CAM-R01,turkey,Wild Turkey,0.9165,0.8832,0.9356,0.3779,False,BG-CAM-R01-20250924062400,
IE-CAM-P02-white_tailed_deer-001704,2025-09-24T06:40:03,CAM-P02,white_tailed_deer,White-tailed Deer,0.9078,0.8724,0.9997,0.3819,False,BG-CAM-P02-20250924064003,doe
IE-CAM-O01-cottontail_rabbit-000953,2025-09-24T07:55:45,CAM-O01,cottontail_rabbit,Eastern Cottontail,0.8581,0.8132,0.9525,0.4901,False,BG-CAM-O01-20250924075545,
IE-CAM-P01-turkey-001350,2025-09-24T08:10:15,CAM-P01,turkey,Wild Turkey,0.9299,0.9001,0.9993,0.3251,False,BG-CAM-P01-20250924081015,
IE-CAM-P01-white_tailed_deer-001470,2025-09-24T08:51:56,CAM-P01,white_tailed_deer,White-tailed Deer,0.9145,0.8807,0.9368,0.3823,False,BG-CAM-P01-20250924085156,buck
IE-CAM-F02-raccoon-000485,2025-09-24T16:31:48,CAM-F02,raccoon,Raccoon,0.8722,0.8296,0.2747,0.6242,True,BG-CAM-F02-20250924163148,
IE-CAM-F02-white_tailed_deer-000607,2025-09-24T17:09:30,CAM-F02,white_tailed_deer,White-tailed Deer,0.9745,0.96,0.9781,0.1779,False,BG-CAM-F02-20250924170930,doe
IE-CAM-F02-coyote-000363,2025-09-24T17:55:43,CAM-F02,coyote,Coyote,0.865,0.8212,0.9969,0.4702,False,BG-CAM-F02-20250924175543,
IE-CAM-F01-white_tailed_deer-000326,2025-09-24T18:13:36,CAM-F01,white_tailed_deer,White-tailed Deer,0.9351,0.9068,0.999,0.3102,False,BG-CAM-F01-20250924181336,buck
IE-CAM-W01-white_tailed_deer-003302,2025-09-24T18:45:29,CAM-W01,white_tailed_deer,White-tailed Deer,0.9074,0.8719,0.9992,0.383,False,BG-CAM-W01-20250924184529,doe
IE-CAM-T01-feral_hog-002592,2025-09-25T00:00:35,CAM-T01,feral_hog,Feral Hog,0.8608,0.8163,0.9718,0.4821,False,BG-CAM-T01-20250925000035,
IE-CAM-T02-raccoon-002882,2025-09-25T01:15:56,CAM-T02,raccoon,Raccoon,0.888,0.8483,0.9557,0.4354,False,BG-CAM-T02-20250925011556,
IE-CAM-T01-feral_hog-002593,2025-09-25T02:44:07,CAM-T01,feral_hog,Feral Hog,0.8651,0.8213,0.9186,0.4849,False,BG-CAM-T01-20250925024407,
IE-CAM-P02-white_tailed_deer-001705,2025-09-25T04:32:13,CAM-P02,white_tailed_deer,White-tailed Deer,0.9383,0.9109,0.9547,0.3149,False,BG-CAM-P02-20250925043213,doe
IE-CAM-F01-feral_hog-000096,2025-09-25T04:47:24,CAM-F01,feral_hog,Feral Hog,0.9289,0.8988,0.6886,0.4229,False,BG-CAM-F01-20250925044724,
IE-CAM-T02-cottontail_rabbit-002800,2025-09-25T07:08:14,CAM-T02,cottontail_rabbit,Eastern Cottontail,0.7926,0.74,0.9902,0.5742,False,BG-CAM-T02-20250925070814,
IE-CAM-R02-coyote-002347,2025-09-25T07:49:01,CAM-R02,coyote,Coyote,0.847,0.8004,0.9842,0.5025,False,BG-CAM-R02-20250925074901,
IE-CAM-W02-feral_hog-003405,2025-09-25T11:17:04,CAM-W02,feral_hog,Feral Hog,0.9143,0.8804,0.309,0.5749,False,BG-CAM-W02-20250925111704,
IE-CAM-P03-turkey-001921,2025-09-25T14:44:04,CAM-P03,turkey,Wild Turkey,0.9124,0.8781,0.3241,0.5714,False,BG-CAM-P03-20250925144404,
IE-CAM-F03-feral_hog-000712,2025-09-26T00:02:41,CAM-F03,feral_hog,Feral Hog,0.9313,0.9019,0.9736,0.3288,False,BG-CAM-F03-20250926000241,
IE-CAM-P01-armadillo-001227,2025-09-26T01:32:09,CAM-P01,armadillo,Nine-banded Armadillo,0.871,0.8282,0.9731,0.464,False,BG-CAM-P01-20250926013209,
IE-CAM-F01-turkey-000238,2025-09-26T07:42:51,CAM-F01,turkey,Wild Turkey,0.8637,0.8197,0.9977,0.4723,False,BG-CAM-F01-20250926074251,
IE-CAM-R02-turkey-002427,2025-09-26T07:45:16,CAM-R02,turkey,Wild Turkey,0.9089,0.8737,0.9984,0.3797,False,BG-CAM-R02-20250926074516,
IE-CAM-T02-coyote-002818,2025-09-26T08:22:38,CAM-T02,coyote,Coyote,0.8286,0.7796,0.9689,0.532,False,BG-CAM-T02-20250926082238,
IE-CAM-W02-feral_hog-003406,2025-09-26T09:31:41,CAM-W02,feral_hog,Feral Hog,0.894,0.8556,0.3355,0.5869,False,BG-CAM-W02-20250926093141,
IE-CAM-W01-white_tailed_deer-003303,2025-09-26T10:22:22,CAM-W01,white_tailed_deer,White-tailed Deer,0.8551,0.8097,0.8487,0.5139,False,BG-CAM-W01-20250926102222,doe
IE-CAM-P03-white_tailed_deer-002055,2025-09-26T17:38:34,CAM-P03,white_tailed_deer,White-tailed Deer,0.9441,0.9185,0.9908,0.2855,False,BG-CAM-P03-20250926173834,doe
IE-CAM-P03-white_tailed_deer-002056,2025-09-26T18:38:38,CAM-P03,white_tailed_deer,White-tailed Deer,0.9464,0.9215,0.9998,0.2752,False,BG-CAM-P03-20250926183838,buck
IE-CAM-F03-coyote-000639,2025-09-26T19:10:04,CAM-F03,coyote,Coyote,0.783,0.7296,0.9959,0.5841,False,BG-CAM-F03-20250926191004,
IE-CAM-T02-armadillo-002758,2025-09-26T21:32:36,CAM-T02,armadillo,Nine-banded Armadillo,0.8988,0.8614,0.8047,0.4498,False,BG-CAM-T02-20250926213236,
IE-CAM-T01-feral_hog-002594,2025-09-26T21:49:36,CAM-T01,feral_hog,Feral Hog,0.9287,0.8986,0.7614,0.4002,False,BG-CAM-T01-20250926214936,
IE-CAM-T01-armadillo-002533,2025-09-27T01:03:10,CAM-T01,armadillo,Nine-banded Armadillo,0.9156,0.882,0.9923,0.365,False,BG-CAM-T01-20250927010310,
IE-CAM-F02-feral_hog-000428,2025-09-27T01:44:12,CAM-F02,feral_hog,Feral Hog,0.9501,0.9264,0.9847,0.2682,False,BG-CAM-F02-20250927014412,
IE-CAM-W02-raccoon-003472,2025-09-27T01:56:06,CAM-W02,raccoon,Raccoon,0.8459,0.7992,0.8978,0.5187,False,BG-CAM-W02-20250927015606,
IE-CAM-F01-feral_hog-000097,2025-09-27T06:27:07,CAM-F01,feral_hog,Feral Hog,0.8999,0.8627,0.5064,0.5282,False,BG-CAM-F01-20250927062707,
IE-CAM-F01-white_tailed_deer-000327,2025-09-27T06:51:00,CAM-F01,white_tailed_deer,White-tailed Deer,0.9004,0.8633,0.9985,0.3993,False,BG-CAM-F01-20250927065100,doe
IE-CAM-T01-white_tailed_deer-002706,2025-09-27T07:27:04,CAM-T01,white_tailed_deer,White-tailed Deer,0.9191,0.8864,0.989,0.357,False,BG-CAM-T01-20250927072704,buck
IE-CAM-R01-white_tailed_deer-002277,2025-09-27T07:51:32,CAM-R01,white_tailed_deer,White-tailed Deer,0.9641,0.9454,0.9781,0.2207,False,BG-CAM-R01-20250927075132,doe
IE-CAM-W02-white_tailed_deer-003570,2025-09-27T08:26:15,CAM-W02,white_tailed_deer,White-tailed Deer,0.8865,0.8465,0.9562,0.4383,False,BG-CAM-W02-20250927082615,doe
IE-CAM-R02-white_tailed_deer-002492,2025-09-27T08:50:41,CAM-R02,white_tailed_deer,White-tailed Deer,0.9539,0.9315,0.9376,0.2725,False,BG-CAM-R02-20250927085041,doe
IE-CAM-F03-red_fox-000815,2025-09-27T17:13:17,CAM-F03,red_fox,Red Fox,0.7867,0.7336,0.9698,0.583,False,BG-CAM-F03-20250927171317,
IE-CAM-W01-white_tailed_deer-003304,2025-09-27T20:32:40,CAM-W01,white_tailed_deer,White-tailed Deer,0.9572,0.9359,0.9518,0.2563,False,BG-CAM-W01-20250927203240,buck
IE-CAM-O02-raccoon-001127,2025-09-27T21:02:03,CAM-O02,raccoon,Raccoon,0.8886,0.8491,0.7787,0.4747,False,BG-CAM-O02-20250927210203,
IE-CAM-W02-white_tailed_deer-003571,2025-09-27T21:05:15,CAM-W02,white_tailed_deer,White-tailed Deer,0.892,0.8531,0.9248,0.4344,False,BG-CAM-W02-20250927210515,doe
IE-CAM-P03-white_tailed_deer-002057,2025-09-27T23:44:56,CAM-P03,white_tailed_deer,White-tailed Deer,0.9234,0.8918,0.7624,0.4117,False,BG-CAM-P03-20250927234456,doe
IE-CAM-P02-armadillo-001543,2025-09-28T03:18:38,CAM-P02,armadillo,Nine-banded Armadillo,0.8037,0.7521,0.8233,0.5828,False,BG-CAM-P02-20250928031838,
IE-CAM-O02-raccoon-001128,2025-09-28T03:25:47,CAM-O02,raccoon,Raccoon,0.9226,0.8908,0.7197,0.4263,False,BG-CAM-O02-20250928032547,
IE-CAM-P03-turkey-001922,2025-09-28T12:07:48,CAM-P03,turkey,Wild Turkey,0.9119,0.8774,0.647,0.4685,False,BG-CAM-P03-20250928120748,
IE-CAM-F01-coyote-000010,2025-09-28T17:46:00,CAM-F01,coyote,Coyote,0.8879,0.8482,0.9951,0.4269,False,BG-CAM-F01-20250928174600,
IE-CAM-P01-white_tailed_deer-001471,2025-09-28T17:51:26,CAM-P01,white_tailed_deer,White-tailed Deer,0.9338,0.9051,0.9948,0.3153,False,BG-CAM-P01-20250928175126,buck
IE-CAM-F02-feral_hog-000429,2025-09-28T19:41:49,CAM-F02,feral_hog,Feral Hog,0.952,0.9289,0.5189,0.4366,False,BG-CAM-F02-20250928194149,
IE-CAM-W01-opossum-003196,2025-09-29T00:11:03,CAM-W01,opossum,Virginia Opossum,0.8669,0.8234,0.9993,0.4663,False,BG-CAM-W01-20250929001103,
IE-CAM-W02-raccoon-003473,2025-09-29T01:55:52,CAM-W02,raccoon,Raccoon,0.9084,0.8731,0.8995,0.4062,False,BG-CAM-W02-20250929015552,
IE-CAM-P03-feral_hog-001849,2025-09-29T02:31:52,CAM-P03,feral_hog,Feral Hog,0.8491,0.8028,0.9368,0.5073,False,BG-CAM-P03-20250929023152,
IE-CAM-P01-white_tailed_deer-001472,2025-09-29T05:16:04,CAM-P01,white_tailed_deer,White-tailed Deer,0.9402,0.9134,0.9816,0.3005,False,BG-CAM-P01-20250929051604,doe
IE-CAM-T02-turkey-002928,2025-09-29T06:13:59,CAM-T02,turkey,Wild Turkey,0.9049,0.8688,0.9207,0.4084,False,BG-CAM-T02-20250929061359,
IE-CAM-R01-white_tailed_deer-002278,2025-09-29T06:33:40,CAM-R01,white_tailed_deer,White-tailed Deer,0.9315,0.9021,1.0,0.3205,False,BG-CAM-R01-20250929063340,doe
IE-CAM-P03-bobcat-001808,2025-09-29T06:36:29,CAM-P03,bobcat,Bobcat,0.862,0.8177,0.9933,0.4761,False,BG-CAM-P03-20250929063629,
IE-CAM-P01-white_tailed_deer-001473,2025-09-29T07:54:34,CAM-P01,white_tailed_deer,White-tailed Deer,0.888,0.8483,0.9765,0.4308,False,BG-CAM-P01-20250929075434,buck
IE-CAM-P02-white_tailed_deer-001706,2025-09-29T11:28:04,CAM-P02,white_tailed_deer,White-tailed Deer,0.9051,0.8691,0.7788,0.4444,False,BG-CAM-P02-20250929112804,buck
IE-CAM-W02-turkey-003494,2025-09-29T12:43:10,CAM-W02,turkey,Wild Turkey,0.9192,0.8865,0.5662,0.4804,False,BG-CAM-W02-20250929124310,
IE-CAM-F03-white_tailed_deer-000880,2025-09-29T17:47:26,CAM-F03,white_tailed_deer,White-tailed Deer,0.9172,0.884,0.9937,0.3606,False,BG-CAM-F03-20250929174726,buck
IE-CAM-P03-white_tailed_deer-002058,2025-09-29T17:57:07,CAM-P03,white_tailed_deer,White-tailed Deer,0.9463,0.9214,0.9963,0.2766,False,BG-CAM-P03-20250929175707,buck
IE-CAM-P01-armadillo-001228,2025-09-29T20:50:04,CAM-P01,armadillo,Nine-banded Armadillo,0.8975,0.8598,0.7231,0.4729,False,BG-CAM-P01-20250929205004,
IE-CAM-W01-white_tailed_deer-003305,2025-09-29T20:54:25,CAM-W01,white_tailed_deer,White-tailed Deer,0.9366,0.9087,0.9343,0.3262,False,BG-CAM-W01-20250929205425,buck
IE-CAM-O02-armadillo-001056,2025-09-29T22:06:34,CAM-O02,armadillo,Nine-banded Armadillo,0.8728,0.8303,0.8657,0.4825,False,BG-CAM-O02-20250929220634,
IE-CAM-R02-feral_hog-002382,2025-09-29T22:25:45,CAM-R02,feral_hog,Feral Hog,0.8841,0.8437,0.832,0.4703,False,BG-CAM-R02-20250929222545,
IE-CAM-T02-armadillo-002759,2025-09-29T22:49:54,CAM-T02,armadillo,Nine-banded Armadillo,0.8686,0.8254,0.9306,0.4766,False,BG-CAM-T02-20250929224954,
IE-CAM-T02-feral_hog-002860,2025-09-30T00:06:57,CAM-T02,feral_hog,Feral Hog,0.893,0.8543,0.9771,0.4204,False,BG-CAM-T02-20250930000657,
IE-CAM-R01-white_tailed_deer-002279,2025-09-30T00:40:57,CAM-R01,white_tailed_deer,White-tailed Deer,0.9698,0.9533,0.727,0.3053,False,BG-CAM-R01-20250930004057,buck
IE-CAM-F02-white_tailed_deer-000608,2025-09-30T17:39:08,CAM-F02,white_tailed_deer,White-tailed Deer,0.934,0.9053,0.9912,0.316,False,BG-CAM-F02-20250930173908,buck
IE-CAM-R02-white_tailed_deer-002493,2025-09-30T20:34:16,CAM-R02,white_tailed_deer,White-tailed Deer,0.9366,0.9087,0.9503,0.3212,False,BG-CAM-R02-20250930203416,doe
IE-CAM-P02-feral_hog-001607,2025-09-30T21:36:50,CAM-P02,feral_hog,Feral Hog,0.9273,0.8968,0.7352,0.4115,False,BG-CAM-P02-20250930213650,
IE-CAM-W01-raccoon-003225,2025-09-30T23:16:28,CAM-W01,raccoon,Raccoon,0.7855,0.7323,0.9845,0.5827,False,BG-CAM-W01-20250930231628,
IE-CAM-F01-feral_hog-000098,2025-10-01T01:17:59,CAM-F01,feral_hog,Feral Hog,0.8699,0.8269,0.9977,0.4612,False,BG-CAM-F01-20251001011759,
IE-CAM-F03-feral_hog-000713,2025-10-01T02:28:54,CAM-F03,feral_hog,Feral Hog,0.8511,0.8051,0.9407,0.5035,False,BG-CAM-F03-20251001022854,
IE-CAM-R01-white_tailed_deer-002280,2025-10-01T05:04:42,CAM-R01,white_tailed_deer,White-tailed Deer,0.9382,0.9108,0.9754,0.3085,False,BG-CAM-R01-20251001050442,doe
IE-CAM-P03-turkey-001923,2025-10-01T07:03:43,CAM-P03,turkey,Wild Turkey,0.904,0.8677,0.9768,0.3964,False,BG-CAM-P03-20251001070343,
IE-CAM-W01-white_tailed_deer-003306,2025-10-01T08:45:39,CAM-W01,white_tailed_deer,White-tailed Deer,0.9039,0.8676,0.9417,0.4053,False,BG-CAM-W01-20251001084539,buck
IE-CAM-T01-feral_hog-002595,2025-10-01T08:59:46,CAM-T01,feral_hog,Feral Hog,0.9152,0.8815,0.3509,0.5586,False,BG-CAM-T01-20251001085946,
IE-CAM-R02-turkey-002428,2025-10-01T09:37:04,CAM-R02,turkey,Wild Turkey,0.9226,0.8908,0.9343,0.3634,False,BG-CAM-R02-20251001093704,
IE-CAM-W01-raccoon-003226,2025-10-01T11:59:02,CAM-W01,raccoon,Raccoon,0.8684,0.8251,0.1562,0.6618,True,BG-CAM-W01-20251001115902,
IE-CAM-F02-feral_hog-000430,2025-10-01T13:33:31,CAM-F02,feral_hog,Feral Hog,0.8952,0.857,0.3032,0.5962,True,BG-CAM-F02-20251001133331,
IE-CAM-W02-feral_hog-003407,2025-10-01T17:32:46,CAM-W02,feral_hog,Feral Hog,0.8974,0.8597,0.3707,0.5722,False,BG-CAM-W02-20251001173246,
IE-CAM-T02-white_tailed_deer-003024,2025-10-01T19:33:35,CAM-T02,white_tailed_deer,White-tailed Deer,0.9008,0.8638,0.9866,0.4012,False,BG-CAM-T02-20251001193335,doe
IE-CAM-P02-white_tailed_deer-001707,2025-10-01T21:34:59,CAM-P02,white_tailed_deer,White-tailed Deer,0.9462,0.9212,0.8977,0.3108,False,BG-CAM-P02-20251001213459,buck
IE-CAM-F03-feral_hog-000714,2025-10-01T23:48:08,CAM-F03,feral_hog,Feral Hog,0.8351,0.7869,0.9598,0.5243,False,BG-CAM-F03-20251001234808,
IE-CAM-O02-armadillo-001057,2025-10-02T05:40:25,CAM-O02,armadillo,Nine-banded Armadillo,0.8932,0.8546,0.5504,0.5251,False,BG-CAM-O02-20251002054025,
IE-CAM-F02-white_tailed_deer-000609,2025-10-02T05:44:31,CAM-F02,white_tailed_deer,White-tailed Deer,0.919,0.8863,0.9928,0.3561,False,BG-CAM-F02-20251002054431,buck
IE-CAM-P01-turkey-001351,2025-10-02T06:55:11,CAM-P01,turkey,Wild Turkey,0.8885,0.8489,0.9699,0.4313,False,BG-CAM-P01-20251002065511,
IE-CAM-F02-raccoon-000486,2025-10-02T11:15:56,CAM-F02,raccoon,Raccoon,0.8392,0.7916,0.1611,0.6722,True,BG-CAM-F02-20251002111556,
IE-CAM-P03-white_tailed_deer-002059,2025-10-02T12:08:02,CAM-P03,white_tailed_deer,White-tailed Deer,0.8863,0.8463,0.7385,0.4881,False,BG-CAM-P03-20251002120802,buck
IE-CAM-P01-white_tailed_deer-001474,2025-10-02T18:07:09,CAM-P01,white_tailed_deer,White-tailed Deer,0.9134,0.8793,0.9982,0.3688,False,BG-CAM-P01-20251002180709,doe
IE-CAM-W01-coyote-003096,2025-10-02T18:28:58,CAM-W01,coyote,Coyote,0.8905,0.8513,1.0,0.4204,False,BG-CAM-W01-20251002182858,
IE-CAM-W01-red_fox-003249,2025-10-02T18:32:24,CAM-W01,red_fox,Red Fox,0.8448,0.7979,1.0,0.5033,False,BG-CAM-W01-20251002183224,
IE-CAM-W02-white_tailed_deer-003572,2025-10-02T19:02:47,CAM-W02,white_tailed_deer,White-tailed Deer,0.9049,0.8688,0.9965,0.3895,False,BG-CAM-W02-20251002190247,buck
IE-CAM-F01-coyote-000011,2025-10-02T20:55:20,CAM-F01,coyote,Coyote,0.8329,0.7845,0.9491,0.529,False,BG-CAM-F01-20251002205520,
IE-CAM-P03-feral_hog-001850,2025-10-02T21:45:07,CAM-P03,feral_hog,Feral Hog,0.9178,0.8848,0.7534,0.4262,False,BG-CAM-P03-20251002214507,
IE-CAM-F03-raccoon-000792,2025-10-02T23:34:16,CAM-F03,raccoon,Raccoon,0.8596,0.8149,0.9945,0.48,False,BG-CAM-F03-20251002233416,
IE-CAM-W01-raccoon-003227,2025-10-03T00:04:04,CAM-W01,raccoon,Raccoon,0.8858,0.8457,0.9999,0.4301,False,BG-CAM-W01-20251003000404,
IE-CAM-W01-feral_hog-003151,2025-10-03T00:15:53,CAM-W01,feral_hog,Feral Hog,0.8825,0.8418,0.984,0.4401,False,BG-CAM-W01-20251003001553,
IE-CAM-R01-white_tailed_deer-002281,2025-10-03T04:42:43,CAM-R01,white_tailed_deer,White-tailed Deer,0.9002,0.8631,0.9618,0.4085,False,BG-CAM-R01-20251003044243,doe
IE-CAM-F03-white_tailed_deer-000881,2025-10-03T05:25:56,CAM-F03,white_tailed_deer,White-tailed Deer,0.9244,0.8931,0.9858,0.344,False,BG-CAM-F03-20251003052556,buck
IE-CAM-W01-red_fox-003250,2025-10-03T05:46:58,CAM-W01,red_fox,Red Fox,0.7304,0.6742,0.99,0.6319,True,BG-CAM-W01-20251003054658,
IE-CAM-T01-feral_hog-002596,2025-10-03T05:47:52,CAM-T01,feral_hog,Feral Hog,0.8233,0.7737,0.5732,0.6006,True,BG-CAM-T01-20251003054752,
IE-CAM-W02-white_tailed_deer-003573,2025-10-03T07:10:21,CAM-W02,white_tailed_deer,White-tailed Deer,0.9099,0.875,0.9946,0.3782,False,BG-CAM-W02-20251003071021,buck
IE-CAM-P02-white_tailed_deer-001708,2025-10-03T07:32:01,CAM-P02,white_tailed_deer,White-tailed Deer,0.8912,0.8522,0.987,0.4218,False,BG-CAM-P02-20251003073201,doe
IE-CAM-P03-turkey-001924,2025-10-03T08:11:39,CAM-P03,turkey,Wild Turkey,0.9578,0.9368,0.9991,0.236,False,BG-CAM-P03-20251003081139,
IE-CAM-F01-raccoon-000191,2025-10-03T09:16:52,CAM-F01,raccoon,Raccoon,0.8925,0.8537,0.1948,0.6356,True,BG-CAM-F01-20251003091652,
IE-CAM-P01-white_tailed_deer-001475,2025-10-03T18:06:18,CAM-P01,white_tailed_deer,White-tailed Deer,0.9374,0.9097,0.998,0.3039,False,BG-CAM-P01-20251003180618,buck
IE-CAM-P02-axis_deer-001557,2025-10-03T18:22:17,CAM-P02,axis_deer,Axis Deer,0.7593,0.7044,0.9988,0.6072,True,BG-CAM-P02-20251003182217,
IE-CAM-F01-feral_hog-000099,2025-10-04T01:44:19,CAM-F01,feral_hog,Feral Hog,0.8185,0.7684,0.9847,0.5433,False,BG-CAM-F01-20251004014419,
IE-CAM-W02-coyote-003357,2025-10-04T02:57:32,CAM-W02,coyote,Coyote,0.8012,0.7493,0.8973,0.5759,False,BG-CAM-W02-20251004025732,
IE-CAM-R02-bobcat-002316,2025-10-04T06:27:38,CAM-R02,bobcat,Bobcat,0.8278,0.7787,0.9962,0.5291,False,BG-CAM-R02-20251004062738,
IE-CAM-P03-white_tailed_deer-002060,2025-10-04T06:37:34,CAM-P03,white_tailed_deer,White-tailed Deer,0.9598,0.9395,0.9998,0.2284,False,BG-CAM-P03-20251004063734,doe
IE-CAM-P03-turkey-001925,2025-10-04T07:05:23,CAM-P03,turkey,Wild Turkey,0.9528,0.93,0.9784,0.2614,False,BG-CAM-P03-20251004070523,
IE-CAM-F01-white_tailed_deer-000328,2025-10-04T08:55:23,CAM-F01,white_tailed_deer,White-tailed Deer,0.9091,0.874,0.9334,0.3958,False,BG-CAM-F01-20251004085523,doe
IE-CAM-R01-turkey-002215,2025-10-04T09:51:12,CAM-R01,turkey,Wild Turkey,0.9221,0.8902,0.9149,0.3701,False,BG-CAM-R01-20251004095112,
IE-CAM-R01-white_tailed_deer-002282,2025-10-04T17:00:42,CAM-R01,white_tailed_deer,White-tailed Deer,0.9247,0.8935,0.9731,0.3468,False,BG-CAM-R01-20251004170042,doe
